name,tc
1204,48.35263615575145
1205,48.10934137803361
1206,48.36186257268514
1207,48.438220255023026
1208,48.10208710533082
1209,46.6067899816707
1210,46.79761653677088
1211,47.63218248186874
1212,47.94369949844083
1213,46.98032956330001
1214,46.82253520817699
1215,47.935930666522246
1216,47.92784085696415
1217,47.551601235920444
1218,47.26266864108937
1219,47.54962917357098
1220,47.22977981392015
1221,46.78420615247472
1222,46.76779088103079
1223,47.36520435668667
1224,47.39516898706407
1225,46.50041968172755
1226,46.72423378589232
1227,47.06315204858058
1228,47.07526334022546
1229,45.54662311433107
1230,46.216929022661986
1231,49.21548359507308
1232,49.223052169925545
1233,46.423972607694644
1234,46.38865526318448
1235,48.912485116094985
1236,48.91529996426661
1237,47.18099579863256
1238,46.57689428121533
1239,48.281075562390924
1240,47.53814226101334
1241,48.89616140240067
1242,47.534106459768864
1243,45.78767760572483
1244,48.597808791064786
1245,47.22931888592741
1246,47.26361261907702
1247,46.72858220245859
1248,46.60308719992503
1249,46.96986943551066
1250,46.960010718838745
1251,47.20545485477824
1252,47.204996939400594
1253,47.49647107817413
1254,47.45767117514957
1255,46.39289512803987
1256,48.02812087844233
1257,47.310696805958194
1258,46.410110206860175
1259,47.18107951598874
1260,49.351664963603724
1261,47.79519810078751
1262,47.4388453897188
1263,46.2844344598728
1264,46.75164592379534
1265,46.268493426879374
1266,46.372946033750424
1267,46.403672550922494
1268,48.24737966083086
1269,48.199539295180834
1270,47.11589386797281
1271,47.02446504257183
1272,47.99723271821385
1273,44.893729951184156
1274,44.30587300320822
1275,47.09835798201732
1276,46.6653254643763
1277,48.88331062751724
1278,47.33070842752503
1279,47.37590895979735
1280,47.47182137125595
1281,47.42692492900661
1282,47.59707762949676
1283,49.56741612401947
1284,49.59608063235826
1285,47.850730067579484
1286,47.86311254159725
1287,47.461034256008176
1288,47.47158820508702
1289,46.82704996277138
1290,44.887737839509576
1291,46.63147497811879
1292,46.82189901633337
1293,46.982478101857495
1294,47.254933210454475
1295,47.630219067907966
1296,47.07087369296397
1297,46.41829710583598
1298,47.57173900518811
1299,46.98298759224542
1300,47.53792667295591
1301,46.250774814808196
1302,47.98819934680836
1303,48.294193028221905
1304,48.85379253089877
1305,48.81735081554678
1306,47.84855183425859
1307,46.81175564606761
1308,47.00361458629522
1309,46.80791862851644
1310,46.73330459691015
1311,46.7696659383931
1312,46.94172826555279
1313,46.72134606895979
1314,46.71946302182736
1315,48.01564362174527
1316,47.36944274944803
1317,48.145916498259496
1318,46.547093183464995
1319,46.429891174216806
1320,46.97645860312811
1321,47.49166096656667
1322,46.94391547300085
1323,47.821352196883616
1324,46.919230420852465
1325,46.841257523690864
1326,46.032030132526934
1327,45.48637738306964
1328,48.11898845819231
1329,48.434979268764145
1330,46.349148978049584
1331,46.325983244029125
1332,47.572102365694214
1333,47.84261685174529
1334,48.409817854243514
1335,48.21320869782323
1336,47.86571629582032
1337,47.71669401984694
1338,46.4007616314826
1339,46.38760849834917
1340,49.05253513881298
1341,49.07658725608766
1342,47.59546631092302
1343,47.50419521019061
1344,47.963714342687
1345,48.21730004892708
1346,48.28359389587901
1347,46.367877462704485
1348,46.77902998239948
1349,46.46489153150002
1350,46.479125607147054
1351,46.83976775761773
1352,46.93491114635505
1353,46.52090084983849
1354,46.540998166156676
1355,48.39346644074322
1356,46.824767092439245
1357,48.326267147593434
1358,46.89864063280018
1359,45.60247045089564
1360,47.354664525156835
1361,47.29286158129838
